#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_017586.1	338884	339153	-	-	-	SCATT_RS01285	WP_014141056.1	89	WhiB family transcriptional regulator
chr	NC_017586.1	339406	339642	+	-	-	SCATT_RS01290	WP_014141058.1	78	hypothetical protein
chr	NC_017586.1	341329	343449	+	-	-	SCATT_RS01300	WP_014141061.1	706	hypothetical protein
chr	NC_017586.1	343416	344666	+	-	-	SCATT_RS01305	WP_014627281.1	416	hypothetical protein
chr	NC_017586.1	344621	346612	+	-	-	SCATT_RS01310	WP_014141063.1	663	hypothetical protein
chr	NC_017586.1	346665	347207	+	-	-	SCATT_RS01315	WP_014141064.1	180	hypothetical protein
chr	NC_017586.1	347277	348737	+	-	-	SCATT_RS01320	WP_014141065.1	486	hypothetical protein
chr	NC_017586.1	348791	350119	+	-	-	SCATT_RS01325	WP_014141066.1	442	hypothetical protein
chr	NC_017586.1	350280	350765	-	-	-	SCATT_RS01330	WP_041824321.1	161	hypothetical protein
chr	NC_017586.1	350799	351038	+	-	-	SCATT_RS01335	WP_014141067.1	79	hypothetical protein
chr	NC_017586.1	351131	352315	+	-	-	SCATT_RS01340	WP_014141068.1	394	glutathione-dependent formaldehyde dehydrogenase
chr	NC_017586.1	352331	352948	-	-	-	SCATT_RS01345	WP_014141069.1	205	TIGR03086 family protein
chr	NC_017586.1	353049	354065	-	-	-	SCATT_RS01350	WP_014141070.1	338	M56 family peptidase
chr	NC_017586.1	354309	355523	+	-	-	SCATT_RS01355	WP_014141072.1	404	cytochrome P450
chr	NC_017586.1	355651	356457	-	-	-	SCATT_RS01360	WP_014141073.1	268	hypothetical protein
chr	NC_017586.1	356654	358288	-	-	-	SCATT_RS01365	WP_014627282.1	544	transcriptional regulator
chr	NC_017586.1	358376	359017	+	-	-	SCATT_RS01370	WP_041824993.1	213	DNA-binding response regulator
chr	NC_017586.1	359241	361418	+	-	-	SCATT_RS01375	WP_014141076.1	725	histidine kinase
chr	NC_017586.1	361436	361636	+	-	-	SCATT_RS01380	WP_014627285.1	66	hypothetical protein
chr	NC_017586.1	361703	363451	-	-	-	SCATT_RS01385	WP_014141077.1	582	chitinase
chr	NC_017586.1	363693	363932	-	-	-	SCATT_RS01390	WP_014141078.1	79	chaplin
chr	NC_017586.1	364299	364670	+	-	-	SCATT_RS01395	WP_014141079.1	123	hypothetical protein
chr	NC_017586.1	365007	365933	+	-	-	SCATT_RS01400	WP_014141080.1	308	hypothetical protein
chr	NC_017586.1	366051	366740	+	-	-	SCATT_RS01405	WP_014141081.1	229	hypothetical protein
chr	NC_017586.1	366922	369324	+	-	-	SCATT_RS01410	WP_014141082.1	800	phosphoketolase family protein
chr	NC_017586.1	369353	370564	-	-	-	SCATT_RS01415	WP_014141083.1	403	cytochrome P450
chr	NC_017586.1	370616	370819	-	-	-	SCATT_RS01420	WP_014141084.1	67	ferredoxin
chr	NC_017586.1	371060	371527	+	-	-	SCATT_RS01425	WP_014141086.1	155	MarR family transcriptional regulator
chr	NC_017586.1	371722	372969	-	-	-	SCATT_RS01430	WP_014627286.1	415	protease
chr	NC_017586.1	373436	374677	-	-	-	SCATT_RS01435	WP_014141088.1	413	peptidase S8
chr	NC_017586.1	375012	377102	+	-	-	SCATT_RS01440	WP_014627288.1	696	acetyltransferase
chr	NC_017586.1	377138	378121	-	-	-	SCATT_RS01445	WP_014141090.1	327	DNA-binding response regulator
chr	NC_017586.1	378401	379162	+	-	-	SCATT_RS01450	WP_014141091.1	253	hypothetical protein
chr	NC_017586.1	379230	380042	-	-	-	SCATT_RS01455	WP_014141092.1	270	DUF1345 domain-containing protein
chr	NC_017586.1	380085	380768	-	-	-	SCATT_RS01460	WP_014141093.1	227	DNA-binding response regulator
chr	NC_017586.1	380869	382071	+	-	-	SCATT_RS01465	WP_014141094.1	400	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
chr	NC_017586.1	382068	383072	+	-	-	SCATT_RS01470	WP_014141095.1	334	NAD-dependent dehydratase
chr	NC_017586.1	383128	384354	-	-	fahA	SCATT_RS01475	WP_014141096.1	408	fumarylacetoacetase
chr	NC_017586.1	384857	385387	-	-	-	SCATT_RS01480	WP_014141097.1	176	winged helix family transcriptional regulator
chr	NC_017586.1	385830	386471	-	-	-	SCATT_RS01485	WP_014141098.1	213	restriction endonuclease
chr	NC_017586.1	386610	387863	-	-	-	SCATT_RS01490	WP_014141099.1	417	acyl-CoA dehydrogenase
chr	NC_017586.1	388015	388662	+	-	-	SCATT_RS01495	WP_014141100.1	215	TetR/AcrR family transcriptional regulator
chr	NC_017586.1	388690	389235	-	-	def	SCATT_RS01500	WP_041824326.1	181	peptide deformylase
chr	NC_017586.1	389509	390747	+	-	-	SCATT_RS01505	WP_014141102.1	412	DUF1727 domain-containing protein
chr	NC_017586.1	390812	391540	+	-	-	SCATT_RS01510	WP_014141103.1	242	glutamine amidotransferase
chr	NC_017586.1	391697	392722	+	-	-	SCATT_RS01515	WP_014141104.1	341	ATP-dependent 6-phosphofructokinase
chr	NC_017586.1	392855	393850	+	-	-	SCATT_RS01520	WP_014141105.1	331	cytochrome c oxidase assembly protein
chr	NC_017586.1	394137	394583	-	-	-	SCATT_RS01530	WP_014627293.1	148	protease inhibitor
chr	NC_017586.1	394752	395468	+	-	-	SCATT_RS01535	WP_014141108.1	238	1-acyl-sn-glycerol-3-phosphate acyltransferase
chr	NC_017586.1	395440	396024	-	-	-	SCATT_RS01540	WP_014141109.1	194	DUF1707 domain-containing protein
chr	NC_017586.1	396208	397929	-	-	-	SCATT_RS01545	WP_078590851.1	573	alpha/beta hydrolase
chr	NC_017586.1	398029	398826	-	-	-	SCATT_RS01550	WP_014141111.1	265	urease accessory protein UreD
chr	NC_017586.1	398823	399515	-	-	ureG	SCATT_RS01555	WP_014141112.1	230	urease accessory protein UreG
chr	NC_017586.1	399564	400277	-	-	-	SCATT_RS01560	WP_014141113.1	237	urease accessory protein UreF
chr	NC_017586.1	400345	402066	-	-	-	SCATT_RS01565	WP_014141114.1	573	urease subunit alpha
chr	NC_017586.1	402059	402412	-	-	-	SCATT_RS01570	WP_014141115.1	117	urease subunit beta
chr	NC_017586.1	402427	402729	-	-	-	SCATT_RS01575	WP_014141116.1	100	urease subunit gamma
chr	NC_017586.1	403029	403319	-	-	-	SCATT_RS01580	WP_014141117.1	96	type II toxin-antitoxin system Phd/YefM family antitoxin
chr	NC_017586.1	403412	404065	+	-	-	SCATT_RS01585	WP_014141118.1	217	ATP-dependent Clp protease proteolytic subunit
chr	NC_017586.1	404071	404379	+	-	-	SCATT_RS01590	WP_014627295.1	102	hypothetical protein
chr	NC_017586.1	404853	405326	+	-	-	SCATT_RS01595	WP_014141120.1	157	NlpC/P60 family protein
chr	NC_017586.1	405364	405825	-	-	-	SCATT_RS01600	WP_014141121.1	153	ATP-binding protein
chr	NC_017586.1	406023	407243	-	-	-	SCATT_RS01605	WP_014141122.1	406	8-amino-7-oxononanoate synthase
chr	NC_017586.1	407391	408551	+	-	-	SCATT_RS01610	WP_014141123.1	386	biotin synthase BioB
chr	NC_017586.1	408544	409848	+	-	-	SCATT_RS01615	WP_014141124.1	434	adenosylmethionine--8-amino-7-oxononanoate transaminase
chr	NC_017586.1	409851	410597	+	-	-	SCATT_RS01620	WP_014141125.1	248	ATP-dependent dethiobiotin synthetase BioD
chr	NC_017586.1	411085	411738	+	-	-	SCATT_RS01625	WP_014141126.1	217	class I SAM-dependent methyltransferase
chr	NC_017586.1	411752	412132	-	-	-	SCATT_RS01630	WP_014141127.1	126	hypothetical protein
chr	NC_017586.1	412129	412416	-	-	-	SCATT_RS01635	WP_014141128.1	95	toxin-antitoxin system HicB family antitoxin
chr	NC_017586.1	412590	413039	+	-	-	SCATT_RS01640	WP_014141129.1	149	N-acetyltransferase
chr	NC_017586.1	413102	414451	+	-	-	SCATT_RS01645	WP_014141130.1	449	HlyC/CorC family transporter
chr	NC_017586.1	414451	415497	+	-	-	SCATT_RS01650	WP_014141131.1	348	HlyC/CorC family transporter
chr	NC_017586.1	415532	416335	+	-	-	SCATT_RS01655	WP_014141132.1	267	SGNH/GDSL hydrolase family protein
chr	NC_017586.1	416422	417855	+	-	-	SCATT_RS01660	WP_014141133.1	477	adenylosuccinate lyase
chr	NC_017586.1	417852	418421	+	-	-	SCATT_RS01665	WP_014141134.1	189	G/U mismatch-specific DNA glycosylase
chr	NC_017586.1	418457	419170	-	-	-	SCATT_RS01670	WP_014141135.1	237	5-formyltetrahydrofolate cyclo-ligase
chr	NC_017586.1	419191	420357	-	-	-	SCATT_RS01675	WP_014627301.1	388	XRE family transcriptional regulator
chr	NC_017586.1	420580	420903	+	-	-	SCATT_RS01680	WP_014141138.1	107	hypothetical protein
chr	NC_017586.1	420900	421247	+	-	-	SCATT_RS01685	WP_014141139.1	115	hypothetical protein
chr	NC_017586.1	421358	421834	+	-	-	SCATT_RS01690	WP_014141140.1	158	ATP-binding protein
chr	NC_017586.1	421882	422127	+	-	-	SCATT_RS01695	WP_014141141.1	81	hypothetical protein
chr	NC_017586.1	422215	422415	+	-	-	SCATT_RS01700	WP_014141142.1	66	hypothetical protein
chr	NC_017586.1	422946	424097	+	-	-	SCATT_RS01705	WP_014141144.1	383	ROK family transcriptional regulator
chr	NC_017586.1	424102	424884	-	-	-	SCATT_RS01710	WP_014141145.1	260	GntR family transcriptional regulator
chr	NC_017586.1	425196	425942	+	-	-	SCATT_RS01715	WP_014141146.1	248	KR domain-containing protein
chr	NC_017586.1	425976	426335	+	-	-	SCATT_RS01720	WP_014141147.1	119	hypothetical protein
chr	NC_017586.1	426608	428062	+	-	-	SCATT_RS01725	WP_014141148.1	484	GNAT family N-acetyltransferase
chr	NC_017586.1	428178	429893	+	-	-	SCATT_RS01730	WP_014141149.1	571	DUF885 domain-containing protein
chr	NC_017586.1	429890	430450	+	-	-	SCATT_RS01735	WP_014141150.1	186	N-acetyltransferase
chr	NC_017586.1	430740	433748	-	-	-	SCATT_RS01740	WP_014141151.1	1002	SMC family ATPase
chr	NC_017586.1	433745	434911	-	-	-	SCATT_RS01745	WP_014141152.1	388	exonuclease SbcCD subunit D
chr	NC_017586.1	435047	435673	-	-	-	SCATT_RS01750	WP_014141153.1	208	YigZ family protein
chr	NC_017586.1	435754	436470	-	-	-	SCATT_RS01755	WP_014141154.1	238	hypothetical protein
chr	NC_017586.1	436467	440279	-	-	-	SCATT_RS01760	WP_014141155.1	1270	hypothetical protein
chr	NC_017586.1	440314	441465	-	-	-	SCATT_RS01765	WP_014141156.1	383	methyltransferase domain-containing protein
chr	NC_017586.1	441405	441695	-	-	-	SCATT_RS37645	WP_014141157.1	96	hypothetical protein
chr	NC_017586.1	441692	442585	-	-	-	SCATT_RS01775	WP_014141158.1	297	iron-containing redox enzyme family protein
chr	NC_017586.1	442561	443367	-	-	-	SCATT_RS01780	WP_014141159.1	268	dihydrodipicolinate synthase family protein
chr	NC_017586.1	443411	443923	-	-	-	SCATT_RS01785	WP_014141160.1	170	hypothetical protein
chr	NC_017586.1	443913	445019	-	-	-	SCATT_RS01790	WP_014627308.1	368	hypothetical protein
chr	NC_017586.1	445489	445818	-	-	-	SCATT_RS01795	WP_014141162.1	109	rhodanese-like domain-containing protein
chr	NC_017586.1	446224	446799	-	-	-	SCATT_RS01800	WP_014141164.1	191	polyisoprenoid-binding protein
chr	NC_017586.1	446842	447177	-	-	-	SCATT_RS01805	WP_014141165.1	111	rhodanese-like domain-containing protein
chr	NC_017586.1	447269	447733	+	-	-	SCATT_RS01810	WP_014141166.1	154	MarR family transcriptional regulator
chr	NC_017586.1	447840	448247	+	-	-	SCATT_RS01815	WP_014141167.1	135	CoA-binding protein
chr	NC_017586.1	448285	448770	+	-	-	SCATT_RS01820	WP_014141168.1	161	N-acetyltransferase
chr	NC_017586.1	448772	449323	-	-	-	SCATT_RS01825	WP_014141169.1	183	hypothetical protein
chr	NC_017586.1	449618	450355	-	-	-	SCATT_RS01830	WP_042507548.1	245	acyltransferase
chr	NC_017586.1	450448	450813	-	-	-	SCATT_RS01835	WP_014141171.1	121	glyoxalase/bleomycin resistance/dioxygenase family protein
chr	NC_017586.1	450861	451388	-	-	-	SCATT_RS01840	WP_014141172.1	175	gamma carbonic anhydrase family protein
chr	NC_017586.1	451477	452136	-	-	-	SCATT_RS01845	WP_014141173.1	219	DedA family protein
chr	NC_017586.1	452257	453054	-	-	-	SCATT_RS01850	WP_014141174.1	265	transcriptional regulator
chr	NC_017586.1	453164	454594	+	-	-	SCATT_RS01855	WP_014141175.1	476	MFS transporter
chr	NC_017586.1	454545	456128	-	-	-	SCATT_RS01860	WP_014141176.1	527	serine/threonine protein kinase
chr	NC_017586.1	456242	456751	-	-	-	SCATT_RS01865	WP_014141177.1	169	hypothetical protein
chr	NC_017586.1	457002	457805	-	-	-	SCATT_RS01870	WP_014141178.1	267	alpha/beta hydrolase
chr	NC_017586.1	457949	458824	+	-	-	SCATT_RS01875	WP_014627313.1	291	AraC family transcriptional regulator
chr	NC_017586.1	459036	459452	+	-	-	SCATT_RS01880	WP_014141180.1	138	hypothetical protein
chr	NC_017586.1	459449	460786	+	-	lysA	SCATT_RS01885	WP_014141181.1	445	diaminopimelate decarboxylase
chr	NC_017586.1	460790	461440	-	-	-	SCATT_RS01890	WP_014141182.1	216	DNA-binding response regulator
chr	NC_017586.1	461437	462576	-	-	-	SCATT_RS01895	WP_014141183.1	379	two-component sensor histidine kinase
chr	NC_017586.1	462709	463437	+	-	-	SCATT_RS01900	WP_014141184.1	242	methyltransferase domain-containing protein
chr	NC_017586.1	464374	465546	+	-	-	SCATT_RS01905	WP_014141187.1	390	hypothetical protein
chr	NC_017586.1	465561	467765	+	-	-	SCATT_RS01910	WP_014627315.1	734	SMI1/KNR4 family protein
chr	NC_017586.1	467827	469938	-	-	-	SCATT_RS01915	WP_014141189.1	703	hypothetical protein
chr	NC_017586.1	470036	470284	-	-	-	SCATT_RS01920	WP_014141190.1	82	DNA mismatch repair protein MutS
chr	NC_017586.1	470464	477213	-	-	-	SCATT_RS01925	WP_042507549.1	2249	hypothetical protein
chr	NC_017586.1	481112	523807	-	-	-	SCATT_RS01930	WP_014627318.1	14231	hypothetical protein
chr	NC_017586.1	524086	524892	-	-	-	SCATT_RS01935	WP_014141193.1	268	type VII secretion system-associated protein
chr	NC_017586.1	524950	525318	-	-	-	SCATT_RS01940	WP_014627320.1	122	hypothetical protein
chr	NC_017586.1	525311	525754	-	-	-	SCATT_RS01945	WP_014141195.1	147	DNA-binding protein
chr	NC_017586.1	525902	529294	-	-	-	SCATT_RS01950	WP_014141196.1	1130	hypothetical protein
chr	NC_017586.1	529352	530941	-	-	-	SCATT_RS01955	WP_014141197.1	529	hypothetical protein
chr	NC_017586.1	531183	531719	-	-	-	SCATT_RS01960	WP_014141198.1	178	hypothetical protein
chr	NC_017586.1	531766	532056	-	-	-	SCATT_RS01965	WP_014141199.1	96	hypothetical protein
chr	NC_017586.1	532108	532449	-	-	-	SCATT_RS01970	WP_014627321.1	113	hypothetical protein
chr	NC_017586.1	532512	535853	-	-	-	SCATT_RS01975	WP_014141201.1	1113	ATPase AAA
chr	NC_017586.1	535850	538972	-	-	-	SCATT_RS01980	WP_014141202.1	1040	hypothetical protein
chr	NC_017586.1	538974	540299	-	-	eccB	SCATT_RS01985	WP_014141203.1	441	type VII secretion protein EccB
chr	NC_017586.1	540310	541719	-	-	eccD	SCATT_RS01990	WP_014141204.1	469	type VII secretion integral membrane protein EccD
chr	NC_017586.1	541776	545738	-	-	-	SCATT_RS01995	WP_014141205.1	1320	type VII secretion protein EccC
chr	NC_017586.1	545923	548796	-	-	-	SCATT_RS02000	WP_014141206.1	957	helix-turn-helix transcriptional regulator
chr	NC_017586.1	548992	551859	+	-	-	SCATT_RS02005	WP_014141207.1	955	hypothetical protein
chr	NC_017586.1	551903	552892	-	-	-	SCATT_RS02010	WP_014141208.1	329	alcohol dehydrogenase
chr	NC_017586.1	552889	553752	-	-	-	SCATT_RS02015	WP_014141209.1	287	carbohydrate ABC transporter permease
chr	NC_017586.1	553749	554720	-	-	-	SCATT_RS02020	WP_014141210.1	323	sugar ABC transporter permease
chr	NC_017586.1	554720	556084	-	-	-	SCATT_RS02025	WP_014141211.1	454	sugar ABC transporter substrate-binding protein
chr	NC_017586.1	556192	556989	-	-	-	SCATT_RS02030	WP_014141212.1	265	DeoR/GlpR transcriptional regulator
chr	NC_017586.1	557390	558031	+	-	-	SCATT_RS02035	WP_014141214.1	213	DNA-binding response regulator
chr	NC_017586.1	558086	559030	-	-	-	SCATT_RS02040	WP_014141215.1	314	amidohydrolase
chr	NC_017586.1	559090	559605	+	-	-	SCATT_RS02045	WP_014141216.1	171	MarR family transcriptional regulator
chr	NC_017586.1	559995	560585	-	-	-	SCATT_RS02050	WP_014141217.1	196	SMI1/KNR4 family protein
chr	NC_017586.1	560744	561577	-	-	-	SCATT_RS02055	WP_014141218.1	277	XRE family transcriptional regulator
chr	NC_017586.1	561695	562759	+	-	-	SCATT_RS02060	WP_014141219.1	354	aldo/keto reductase
chr	NC_017586.1	562766	563524	-	-	-	SCATT_RS02065	WP_014141220.1	252	FAA hydrolase family protein
chr	NC_017586.1	563535	564737	-	-	-	SCATT_RS02070	WP_014141221.1	400	muconate cycloisomerase
chr	NC_017586.1	564734	565633	-	-	-	SCATT_RS02075	WP_014141222.1	299	hypothetical protein
chr	NC_017586.1	565682	567382	-	-	-	SCATT_RS02080	WP_014141223.1	566	hypothetical protein
chr	NC_017586.1	567477	568418	-	-	-	SCATT_RS02085	WP_014627325.1	313	phosphoglycerate dehydrogenase
chr	NC_017586.1	568516	569283	-	-	-	SCATT_RS02090	WP_014627326.1	255	class I SAM-dependent methyltransferase
chr	NC_017586.1	569663	570616	-	-	-	SCATT_RS02095	WP_014141226.1	317	XRE family transcriptional regulator
chr	NC_017586.1	571113	572564	+	-	-	SCATT_RS02100	WP_014141227.1	483	MFS transporter
chr	NC_017586.1	572629	573168	-	-	-	SCATT_RS02105	WP_014141228.1	179	DUF1707 domain-containing protein
chr	NC_017586.1	573338	573778	+	-	-	SCATT_RS02110	WP_014141229.1	146	MarR family transcriptional regulator
chr	NC_017586.1	573879	574964	+	-	-	SCATT_RS02115	WP_014141230.1	361	FAD-dependent monooxygenase
chr	NC_017586.1	575516	576310	-	-	-	SCATT_RS02120	WP_014627329.1	264	KR domain-containing protein
chr	NC_017586.1	576578	577285	-	-	-	SCATT_RS02125	WP_014141234.1	235	KR domain-containing protein
chr	NC_017586.1	577389	578237	+	-	-	SCATT_RS02130	WP_014141235.1	282	XRE family transcriptional regulator
chr	NC_017586.1	578740	579843	+	-	-	SCATT_RS02135	WP_014141236.1	367	geranylgeranyl diphosphate synthase
chr	NC_017586.1	579840	580136	+	-	-	SCATT_RS02140	WP_014141237.1	98	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
chr	NC_017586.1	580471	581205	+	-	-	SCATT_RS02145	WP_014141239.1	244	glutamate dehydrogenase/leucine dehydrogenase, partial
chr	NC_017586.1	581236	582075	-	-	-	SCATT_RS02150	WP_014141240.1	279	LysR family transcriptional regulator
chr	NC_017586.1	582205	583401	+	-	-	SCATT_RS02155	WP_014141241.1	398	MFS transporter
chr	NC_017586.1	583430	584458	+	-	-	SCATT_RS02160	WP_014141242.1	342	2-nitropropane dioxygenase
chr	NC_017586.1	584487	585236	-	-	-	SCATT_RS02165	WP_014141243.1	249	dienelactone hydrolase
chr	NC_017586.1	585455	586693	-	-	-	SCATT_RS02170	WP_014141244.1	412	lipase
chr	NC_017586.1	587043	587606	-	-	-	SCATT_RS02175	WP_014141246.1	187	hypothetical protein
chr	NC_017586.1	587620	587895	-	-	-	SCATT_RS35905	WP_014141247.1	91	hypothetical protein
chr	NC_017586.1	587945	588292	-	-	-	SCATT_RS02180	WP_014141248.1	115	hypothetical protein
chr	NC_017586.1	588293	588709	+	-	-	SCATT_RS02185	WP_041824345.1	138	hypothetical protein
chr	NC_017586.1	588716	590017	+	-	-	SCATT_RS02190	WP_014141250.1	433	hypothetical protein
chr	NC_017586.1	590247	590513	+	-	-	SCATT_RS02195	WP_014141252.1	88	hypothetical protein
chr	NC_017586.1	590764	591228	-	-	-	SCATT_RS02200	WP_014141253.1	154	hypothetical protein
chr	NC_017586.1	591254	595237	-	-	-	SCATT_RS02205	WP_014627334.1	1327	hypothetical protein
chr	NC_017586.1	595362	596942	-	-	-	SCATT_RS02210	WP_014627335.1	526	S1 family peptidase
chr	NC_017586.1	597028	597417	-	-	-	SCATT_RS02215	WP_014141256.1	129	hypothetical protein
chr	NC_017586.1	598325	599011	+	-	-	SCATT_RS02220	WP_014141257.1	228	DUF4328 domain-containing protein
chr	NC_017586.1	599468	600187	+	-	-	SCATT_RS02225	WP_014141259.1	239	sigma-70 family RNA polymerase sigma factor
chr	NC_017586.1	600184	601272	+	-	-	SCATT_RS02230	WP_014141260.1	362	hypothetical protein
chr	NC_017586.1	601546	601755	-	-	-	SCATT_RS02235	WP_014141262.1	69	hypothetical protein
chr	NC_017586.1	602336	602731	-	-	-	SCATT_RS02240	WP_014141265.1	131	ketosteroid isomerase
chr	NC_017586.1	602848	603387	+	-	-	SCATT_RS02245	WP_042507550.1	179	TetR/AcrR family transcriptional regulator
chr	NC_017586.1	603626	604072	-	-	-	SCATT_RS02250	WP_014141267.1	148	hypothetical protein
chr	NC_017586.1	604322	605269	-	-	-	SCATT_RS02255	WP_014141268.1	315	XRE family transcriptional regulator
chr	NC_017586.1	605549	606967	+	-	-	SCATT_RS02260	WP_014141269.1	472	MFS transporter
chr	NC_017586.1	607488	608243	+	-	-	SCATT_RS02265	WP_078590604.1	251	hypothetical protein
chr	NC_017586.1	608254	608550	-	-	-	SCATT_RS02270	WP_014141271.1	98	hypothetical protein
chr	NC_017586.1	608535	609338	-	-	-	SCATT_RS02275	WP_078590606.1	267	hypothetical protein
chr	NC_017586.1	609547	611727	-	-	-	SCATT_RS02280	WP_014627346.1	726	hypothetical protein
chr	NC_017586.1	611957	612397	-	-	-	SCATT_RS02285	WP_041824357.1	146	DUF4442 domain-containing protein
chr	NC_017586.1	612436	613803	+	-	-	SCATT_RS02290	WP_078590608.1	455	MFS transporter
chr	NC_017586.1	613822	614667	-	-	-	SCATT_RS02295	WP_014141278.1	281	hypothetical protein
chr	NC_017586.1	614691	615302	-	-	-	SCATT_RS02300	WP_014141279.1	203	flavin reductase family protein
chr	NC_017586.1	615518	616411	-	-	-	SCATT_RS02305	WP_014141280.1	297	DUF2236 domain-containing protein
chr	NC_017586.1	616718	617161	+	-	-	SCATT_RS02310	WP_014141281.1	147	N-acetyltransferase
chr	NC_017586.1	617364	617801	+	-	-	SCATT_RS02315	WP_014141282.1	145	winged helix family transcriptional regulator
chr	NC_017586.1	617949	619346	-	-	-	SCATT_RS35910	WP_041824360.1	465	hypothetical protein
chr	NC_017586.1	619316	619519	-	-	-	SCATT_RS35915	WP_014141284.1	67	helix-turn-helix domain-containing protein
chr	NC_017586.1	619610	620617	-	-	-	SCATT_RS02325	WP_014627351.1	335	DNA repair protein RadA
chr	NC_017586.1	620614	621483	-	-	-	SCATT_RS02330	WP_014141286.1	289	DNA primase
chr	NC_017586.1	621588	621824	-	-	-	SCATT_RS02335	WP_014141287.1	78	hypothetical protein
chr	NC_017586.1	621838	622629	-	-	-	SCATT_RS02340	WP_014141288.1	263	hypothetical protein
chr	NC_017586.1	622563	622913	-	-	-	SCATT_RS02345	WP_014141289.1	116	hypothetical protein
chr	NC_017586.1	623281	623730	-	-	-	SCATT_RS02350	WP_014141290.1	149	hypothetical protein
