#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
Un	NZ_JODY01000001.1	280341	281306	-	-	-	IF23_RS0101190	WP_078653710.1	321	LysR family transcriptional regulator
Un	NZ_JODY01000001.1	281359	282333	+	-	-	IF23_RS0101195	WP_078653711.1	324	EamA/RhaT family transporter
Un	NZ_JODY01000001.1	282444	282731	+	-	-	IF23_RS0101200	WP_030278754.1	95	hypothetical protein
Un	NZ_JODY01000001.1	282822	283334	+	-	-	IF23_RS0101205	WP_030278756.1	170	hypothetical protein
Un	NZ_JODY01000001.1	283345	283671	+	-	-	IF23_RS0101210	WP_030278758.1	108	hypothetical protein
Un	NZ_JODY01000001.1	283658	285145	+	-	-	IF23_RS0101215	WP_030278760.1	495	hypothetical protein
Un	NZ_JODY01000001.1	285142	286203	+	-	-	IF23_RS0101220	WP_030278762.1	353	cupin domain-containing protein
Un	NZ_JODY01000001.1	286259	286984	+	-	-	IF23_RS0101225	WP_030278764.1	241	type 1 glutamine amidotransferase domain-containing protein
Un	NZ_JODY01000001.1	287048	288274	-	-	-	IF23_RS0101230	WP_030278766.1	408	MFS transporter
Un	NZ_JODY01000001.1	288354	289682	-	-	-	IF23_RS0101235	WP_030278768.1	442	hypothetical protein
Un	NZ_JODY01000001.1	289946	290800	+	-	-	IF23_RS0101240	WP_030278770.1	284	dienelactone hydrolase
Un	NZ_JODY01000001.1	290811	291284	-	-	-	IF23_RS0101245	WP_030278773.1	157	universal stress protein
Un	NZ_JODY01000001.1	291389	292291	-	-	-	IF23_RS0101250	WP_030278775.1	300	stress-inducible protein
Un	NZ_JODY01000001.1	292317	293486	-	-	-	IF23_RS0101255	WP_078653712.1	389	nitroreductase
Un	NZ_JODY01000001.1	293544	294188	+	-	-	IF23_RS0101260	WP_030278778.1	214	CBS domain-containing protein
Un	NZ_JODY01000001.1	294270	294968	-	-	-	IF23_RS0101265	WP_030278780.1	232	helix-turn-helix domain-containing protein
Un	NZ_JODY01000001.1	295268	296035	+	-	-	IF23_RS0101270	WP_078653713.1	255	DNA-binding response regulator
Un	NZ_JODY01000001.1	296054	297784	-	-	-	IF23_RS0101275	WP_030278784.1	576	histidine kinase
Un	NZ_JODY01000001.1	297869	300250	-	-	-	IF23_RS0101280	WP_030278786.1	793	glycoside hydrolase family 65 protein
Un	NZ_JODY01000001.1	300247	301200	-	-	-	IF23_RS0101285	WP_078653714.1	317	hypothetical protein
Un	NZ_JODY01000001.1	301341	301994	+	-	-	IF23_RS0101290	WP_030278790.1	217	CBS domain-containing protein
Un	NZ_JODY01000001.1	302014	302838	-	-	-	IF23_RS0101295	WP_030278793.1	274	universal stress protein
Un	NZ_JODY01000001.1	302902	303819	-	-	-	IF23_RS0101300	WP_030278795.1	305	universal stress protein
Un	NZ_JODY01000001.1	304046	305044	+	-	-	IF23_RS0101305	WP_030278797.1	332	YdcF family protein
Un	NZ_JODY01000001.1	305157	305798	+	-	-	IF23_RS0101310	WP_030278799.1	213	CBS domain-containing protein
Un	NZ_JODY01000001.1	306331	307830	+	-	-	IF23_RS0101315	WP_030278802.1	499	methylmalonate-semialdehyde dehydrogenase (CoA acylating)
Un	NZ_JODY01000001.1	307836	308981	+	-	-	IF23_RS0101320	WP_030278804.1	381	acyl-CoA dehydrogenase
Un	NZ_JODY01000001.1	308978	310054	+	-	-	IF23_RS0101325	WP_030278806.1	358	enoyl-CoA hydratase/isomerase family protein
Un	NZ_JODY01000001.1	310081	310968	+	-	-	IF23_RS0101330	WP_030278808.1	295	3-hydroxyisobutyrate dehydrogenase
Un	NZ_JODY01000001.1	311017	311436	-	-	-	IF23_RS0101335	WP_030278810.1	139	PPOX class F420-dependent oxidoreductase
Un	NZ_JODY01000001.1	311722	312717	+	-	-	IF23_RS0101340	WP_030278812.1	331	NAD(P)-dependent oxidoreductase
Un	NZ_JODY01000001.1	312837	313334	-	-	-	IF23_RS0101345	WP_030278813.1	165	peptidylprolyl isomerase
Un	NZ_JODY01000001.1	313392	313739	-	-	-	IF23_RS0101350	WP_030278814.1	115	transcriptional regulator
Un	NZ_JODY01000001.1	313978	314403	-	-	-	IF23_RS0101355	WP_051739070.1	141	ATP-binding protein
Un	NZ_JODY01000001.1	314521	315396	-	-	-	IF23_RS0101360	WP_037676974.1	291	30S ribosomal protein S6 modification protein RimK
Un	NZ_JODY01000001.1	315622	316728	-	-	-	IF23_RS0101365	WP_030278817.1	368	TerD-family protein
Un	NZ_JODY01000001.1	317155	318663	+	-	-	IF23_RS0101370	WP_051739071.1	502	nitrate reductase
Un	NZ_JODY01000001.1	318713	319447	+	-	-	IF23_RS0101375	WP_030278820.1	244	Asp/Glu/hydantoin racemase
Un	NZ_JODY01000001.1	319578	320237	+	-	-	IF23_RS0101380	WP_030278822.1	219	hypothetical protein
Un	NZ_JODY01000001.1	320260	320871	-	-	-	IF23_RS0101385	WP_030278824.1	203	phosphatase PAP2 family protein
Un	NZ_JODY01000001.1	321062	321445	+	-	-	IF23_RS0101390	WP_030278826.1	127	BlaI/MecI/CopY family transcriptional regulator
Un	NZ_JODY01000001.1	321445	322365	+	-	-	IF23_RS0101395	WP_030278828.1	306	M56 family peptidase
Un	NZ_JODY01000001.1	322432	323889	-	-	-	IF23_RS0101400	WP_078653715.1	485	APC family permease
Un	NZ_JODY01000001.1	324650	325135	+	-	-	IF23_RS0101405	WP_030278832.1	161	fluoride efflux transporter CrcB
Un	NZ_JODY01000001.1	325132	325476	+	-	-	IF23_RS0101410	WP_030278834.1	114	hypothetical protein
Un	NZ_JODY01000001.1	325473	325841	+	-	-	IF23_RS0101415	WP_030278836.1	122	fluoride efflux transporter CrcB
Un	NZ_JODY01000001.1	325888	326469	-	-	-	IF23_RS0101420	WP_030278838.1	193	TerD family protein
Un	NZ_JODY01000001.1	326664	328025	-	-	-	IF23_RS0101425	WP_037676978.1	453	hypothetical protein
Un	NZ_JODY01000001.1	328031	328594	-	-	-	IF23_RS0101430	WP_030278843.1	187	tail protein
Un	NZ_JODY01000001.1	328591	330549	-	-	-	IF23_RS0101435	WP_030278845.1	652	putative baseplate assembly protein
Un	NZ_JODY01000001.1	330549	330995	-	-	-	IF23_RS0101440	WP_030278847.1	148	hypothetical protein
Un	NZ_JODY01000001.1	330995	332932	-	-	-	IF23_RS0101445	WP_030278848.1	645	type IV secretion protein Rhs
Un	NZ_JODY01000001.1	332929	333642	-	-	-	IF23_RS0101450	WP_030278850.1	237	peptidoglycan-binding protein LysM
Un	NZ_JODY01000001.1	333642	334079	-	-	-	IF23_RS0101455	WP_030278852.1	145	phage tail protein
Un	NZ_JODY01000001.1	334130	335449	-	-	-	IF23_RS0101460	WP_030278854.1	439	hypothetical protein
Un	NZ_JODY01000001.1	335757	336215	+	-	-	IF23_RS0101470	WP_030278856.1	152	hypothetical protein
Un	NZ_JODY01000001.1	337203	338135	+	-	-	IF23_RS0101475	WP_030278857.1	310	hypothetical protein
Un	NZ_JODY01000001.1	338265	338759	-	-	-	IF23_RS0101485	WP_030278859.1	164	hypothetical protein
Un	NZ_JODY01000001.1	338759	339202	-	-	-	IF23_RS0101490	WP_030278861.1	147	phage tail protein
Un	NZ_JODY01000001.1	339322	340926	-	-	-	IF23_RS0101495	WP_030278863.1	534	tail protein
Un	NZ_JODY01000001.1	341249	342646	+	-	-	IF23_RS0101500	WP_030278865.1	465	hydrogenase expression protein
Un	NZ_JODY01000001.1	342709	344769	-	-	-	IF23_RS0101505	WP_030278866.1	686	ATP-binding protein
Un	NZ_JODY01000001.1	344759	345430	-	-	-	IF23_RS0101510	WP_030278867.1	223	DUF4255 domain-containing protein, partial
Un	NZ_JODY01000001.1	345463	346128	-	-	-	IF23_RS0101515	WP_051739077.1	221	DNA-binding response regulator
Un	NZ_JODY01000001.1	346642	347154	+	-	-	IF23_RS0101520	WP_030278870.1	170	hypothetical protein
Un	NZ_JODY01000001.1	347221	347928	-	-	-	IF23_RS0101525	WP_030278872.1	235	hydrolase
Un	NZ_JODY01000001.1	348005	348724	-	-	-	IF23_RS0101530	WP_078653731.1	239	phosphatase PAP2 family protein
Un	NZ_JODY01000001.1	348797	349732	-	-	-	IF23_RS0101535	WP_030278876.1	311	M56 family peptidase
Un	NZ_JODY01000001.1	350017	350859	-	-	-	IF23_RS31835	WP_051739079.1	280	DUF5134 domain-containing protein
Un	NZ_JODY01000001.1	351033	351419	-	-	-	IF23_RS0101545	WP_030278880.1	128	VOC family protein
Un	NZ_JODY01000001.1	351610	352143	+	-	-	IF23_RS0101550	WP_030278888.1	177	N-acetyltransferase
Un	NZ_JODY01000001.1	352183	352947	-	-	-	IF23_RS0101555	WP_030278890.1	254	amino acid ABC transporter ATP-binding protein
Un	NZ_JODY01000001.1	352944	353831	-	-	-	IF23_RS0101560	WP_030278893.1	295	amino acid ABC transporter permease
Un	NZ_JODY01000001.1	353828	354691	-	-	-	IF23_RS0101565	WP_030278894.1	287	amino acid ABC transporter substrate-binding protein
Un	NZ_JODY01000001.1	354852	355535	-	-	-	IF23_RS0101570	WP_030278896.1	227	glycerophosphodiester phosphodiesterase
Un	NZ_JODY01000001.1	356133	357530	+	-	-	IF23_RS0101575	WP_030278898.1	465	hypothetical protein
Un	NZ_JODY01000001.1	357599	358360	+	-	-	IF23_RS0101580	WP_030278900.1	253	KR domain-containing protein
Un	NZ_JODY01000001.1	358339	359430	+	-	-	IF23_RS0101585	WP_078653716.1	363	low specificity L-threonine aldolase
Un	NZ_JODY01000001.1	359527	360102	+	-	-	IF23_RS0101590	WP_030278904.1	191	transglutaminase family protein
Un	NZ_JODY01000001.1	360158	360874	-	-	-	IF23_RS0101595	WP_030278906.1	238	1-acyl-sn-glycerol-3-phosphate acyltransferase
Un	NZ_JODY01000001.1	361175	361561	+	-	-	IF23_RS0101600	WP_051739083.1	128	thioredoxin
Un	NZ_JODY01000001.1	361733	362239	+	-	-	IF23_RS0101605	WP_030278910.1	168	flavin reductase
Un	NZ_JODY01000001.1	362452	363237	+	-	-	IF23_RS0101610	WP_030278912.1	261	electron transfer flavoprotein subunit beta
Un	NZ_JODY01000001.1	363310	364272	+	-	-	IF23_RS0101615	WP_030278913.1	320	electron transfer flavoprotein subunit alpha/FixB family protein
Un	NZ_JODY01000001.1	364350	364871	-	-	-	IF23_RS0101620	WP_030278915.1	173	DinB family protein
Un	NZ_JODY01000001.1	365080	366363	+	-	-	IF23_RS0101625	WP_030278917.1	427	aldolase
Un	NZ_JODY01000001.1	366428	367237	-	-	-	IF23_RS0101630	WP_030278919.1	269	alpha/beta hydrolase
Un	NZ_JODY01000001.1	367302	367667	+	-	-	IF23_RS0101635	WP_030278921.1	121	MerR family DNA-binding transcriptional regulator
Un	NZ_JODY01000001.1	367693	368733	-	-	-	IF23_RS0101640	WP_030278923.1	346	LacI family transcriptional regulator
Un	NZ_JODY01000001.1	368875	369831	+	-	-	IF23_RS0101645	WP_030278925.1	318	ROK family protein
Un	NZ_JODY01000001.1	370157	372022	+	-	-	IF23_RS0101650	WP_078653732.1	621	serine/threonine protein kinase
Un	NZ_JODY01000001.1	372053	373300	-	-	-	IF23_RS0101655	WP_078653717.1	415	glycoside hydrolase family 27 protein
Un	NZ_JODY01000001.1	373968	375005	+	-	-	IF23_RS0101660	WP_030278931.1	345	NUDIX domain-containing protein
Un	NZ_JODY01000001.1	375187	376548	-	-	-	IF23_RS0101665	WP_030278932.1	453	dipeptidase
Un	NZ_JODY01000001.1	376733	377956	+	-	-	IF23_RS0101670	WP_030278935.1	407	FAD-binding protein
Un	NZ_JODY01000001.1	377991	378629	-	-	-	IF23_RS0101675	WP_030278936.1	212	class I SAM-dependent methyltransferase
Un	NZ_JODY01000001.1	378822	379262	-	-	-	IF23_RS0101680	WP_030278938.1	146	nitroreductase family deazaflavin-dependent oxidoreductase
Un	NZ_JODY01000001.1	379465	380238	+	-	-	IF23_RS0101685	WP_030278940.1	257	TetR/AcrR family transcriptional regulator
Un	NZ_JODY01000001.1	380277	380927	-	-	-	IF23_RS0101690	WP_030278941.1	216	LysE family translocator
Un	NZ_JODY01000001.1	381087	381848	-	-	-	IF23_RS0101695	WP_030278943.1	253	maleylpyruvate isomerase family mycothiol-dependent enzyme
Un	NZ_JODY01000001.1	382152	383381	+	-	-	IF23_RS0101700	WP_030278945.1	409	ROK family protein
Un	NZ_JODY01000001.1	383763	384152	+	-	-	IF23_RS0101705	WP_030278947.1	129	PPOX class F420-dependent oxidoreductase
Un	NZ_JODY01000001.1	384218	385183	-	-	-	IF23_RS0101710	WP_051739116.1	321	phosphotriesterase
Un	NZ_JODY01000001.1	385186	385770	-	-	-	IF23_RS0101715	WP_030278951.1	194	DUF4865 domain-containing protein
Un	NZ_JODY01000001.1	385804	386454	-	-	-	IF23_RS0101720	WP_051739085.1	216	TetR/AcrR family transcriptional regulator
Un	NZ_JODY01000001.1	386613	387119	-	-	-	IF23_RS0101725	WP_030278954.1	168	ATP-binding protein
Un	NZ_JODY01000001.1	387486	387773	-	-	-	IF23_RS0101730	WP_030278956.1	95	hypothetical protein
Un	NZ_JODY01000001.1	388014	389189	+	-	-	IF23_RS0101735	WP_030278957.1	391	cysteine synthase
Un	NZ_JODY01000001.1	389219	389701	-	-	-	IF23_RS0101740	WP_030278959.1	160	SRPBCC family protein
Un	NZ_JODY01000001.1	389977	390828	-	-	-	IF23_RS0101745	WP_030278961.1	283	DeoR/GlpR transcriptional regulator
Un	NZ_JODY01000001.1	390989	391621	-	-	-	IF23_RS0101750	WP_030278963.1	210	hypothetical protein
Un	NZ_JODY01000001.1	391997	394336	+	-	-	IF23_RS0101755	WP_051739117.1	779	hypothetical protein
Un	NZ_JODY01000001.1	394306	396750	-	-	-	IF23_RS0101760	WP_030278966.1	814	sporulation protein
Un	NZ_JODY01000001.1	396983	397567	-	-	-	IF23_RS0101765	WP_078653733.1	194	hypothetical protein
Un	NZ_JODY01000001.1	397797	398621	-	-	-	IF23_RS0101770	WP_030278970.1	274	MOSC domain-containing protein
Un	NZ_JODY01000001.1	398688	399134	-	-	-	IF23_RS0101775	WP_030278972.1	148	hypothetical protein
Un	NZ_JODY01000001.1	399421	400770	+	-	-	IF23_RS0101780	WP_030278974.1	449	Tellurium resistance
Un	NZ_JODY01000001.1	400786	401943	-	-	-	IF23_RS0101785	WP_078653718.1	385	glycosyl transferase family 2
Un	NZ_JODY01000001.1	402088	402870	+	-	-	IF23_RS0101790	WP_078653734.1	260	glutamate racemase
Un	NZ_JODY01000001.1	403060	403566	+	-	-	IF23_RS0101795	WP_078653735.1	168	hypothetical protein
Un	NZ_JODY01000001.1	403598	404089	+	-	-	IF23_RS0101800	WP_030278982.1	163	NUDIX domain-containing protein
Un	NZ_JODY01000001.1	404721	406466	+	-	-	IF23_RS0101805	WP_037676987.1	581	SulP family inorganic anion transporter
Un	NZ_JODY01000001.1	406463	406873	+	-	-	IF23_RS0101810	WP_030278986.1	136	hypothetical protein
Un	NZ_JODY01000001.1	406883	407242	+	-	-	IF23_RS0101815	WP_030278988.1	119	alkylphosphonate uptake protein
Un	NZ_JODY01000001.1	407170	407457	-	-	-	IF23_RS32350	WP_078653719.1	95	hypothetical protein
Un	NZ_JODY01000001.1	407454	408281	-	-	-	IF23_RS0101820	WP_030278990.1	275	alpha/beta hydrolase
Un	NZ_JODY01000001.1	408476	409048	-	-	-	IF23_RS0101825	WP_030278992.1	190	hypothetical protein
Un	NZ_JODY01000001.1	409223	409918	-	-	-	IF23_RS0101830	WP_030278994.1	231	flavin reductase family protein
Un	NZ_JODY01000001.1	409984	410703	+	-	-	IF23_RS0101835	WP_030278996.1	239	ArsR family transcriptional regulator
Un	NZ_JODY01000001.1	410745	411599	+	-	-	IF23_RS0101840	WP_030278998.1	284	N-acetyltransferase
Un	NZ_JODY01000001.1	411773	415264	+	-	-	IF23_RS0101845	WP_030278999.1	1163	DNA polymerase III subunit alpha
Un	NZ_JODY01000001.1	415271	416260	+	-	-	IF23_RS0101850	WP_030279001.1	329	DNA polymerase
Un	NZ_JODY01000001.1	416589	417701	+	-	-	IF23_RS0101855	WP_030279003.1	370	hydrolase
Un	NZ_JODY01000001.1	418383	420026	+	-	-	IF23_RS0101860	WP_030279004.1	547	divalent metal cation transporter
Un	NZ_JODY01000001.1	419963	420283	-	-	-	IF23_RS32355	WP_078653720.1	106	hypothetical protein
Un	NZ_JODY01000001.1	420380	421069	+	-	-	IF23_RS0101865	WP_030279006.1	229	type 1 glutamine amidotransferase domain-containing protein
Un	NZ_JODY01000001.1	421095	421655	-	-	-	IF23_RS0101870	WP_030279007.1	186	hypothetical protein
Un	NZ_JODY01000001.1	421837	422631	+	-	-	IF23_RS0101875	WP_030279009.1	264	3-hydroxybutyrate dehydrogenase
Un	NZ_JODY01000001.1	422708	424285	-	-	-	IF23_RS0101880	WP_030279011.1	525	proline/glycine betaine transporter ProP
Un	NZ_JODY01000001.1	424482	424718	-	-	-	IF23_RS0101885	WP_030279013.1	78	hypothetical protein
Un	NZ_JODY01000001.1	424836	426374	-	-	-	IF23_RS0101890	WP_030279015.1	512	fatty acid--CoA ligase
Un	NZ_JODY01000001.1	426701	428791	+	-	-	IF23_RS0101895	WP_030279017.1	696	PAS domain S-box protein
Un	NZ_JODY01000001.1	428816	429676	-	-	-	IF23_RS0101900	WP_030279018.1	286	carbohydrate ABC transporter permease
Un	NZ_JODY01000001.1	429673	430644	-	-	-	IF23_RS0101905	WP_030279020.1	323	sugar ABC transporter permease
Un	NZ_JODY01000001.1	430625	431995	-	-	-	IF23_RS0101910	WP_030279022.1	456	sugar ABC transporter substrate-binding protein
Un	NZ_JODY01000001.1	432122	432883	-	-	-	IF23_RS0101915	WP_030279024.1	253	DeoR/GlpR transcriptional regulator
Un	NZ_JODY01000001.1	433378	433821	+	-	-	IF23_RS0101920	WP_051739086.1	147	anti-sigma factor antagonist
Un	NZ_JODY01000001.1	433920	434648	+	-	-	IF23_RS0101925	WP_030279026.1	242	FadR family transcriptional regulator
Un	NZ_JODY01000001.1	434591	435619	-	-	-	IF23_RS0101930	WP_078653721.1	342	LysR family transcriptional regulator
Un	NZ_JODY01000001.1	435877	437133	+	-	-	IF23_RS0101935	WP_078653722.1	418	FAD-binding oxidoreductase
Un	NZ_JODY01000001.1	437154	438566	+	-	-	IF23_RS0101940	WP_030279032.1	470	DUF1338 domain-containing protein
Un	NZ_JODY01000001.1	438563	440104	+	-	-	IF23_RS0101945	WP_030279033.1	513	aldehyde dehydrogenase
Un	NZ_JODY01000001.1	440192	440941	-	-	-	IF23_RS0101950	WP_030279034.1	249	hypothetical protein
Un	NZ_JODY01000001.1	440938	441543	-	-	-	IF23_RS0101955	WP_078653723.1	201	hypothetical protein
Un	NZ_JODY01000001.1	442090	442911	+	-	-	IF23_RS0101960	WP_030279038.1	273	hypothetical protein
Un	NZ_JODY01000001.1	443003	443692	-	-	-	IF23_RS0101965	WP_030279040.1	229	hypothetical protein
Un	NZ_JODY01000001.1	444440	445177	-	-	-	IF23_RS0101975	WP_051739090.1	245	TetR/AcrR family transcriptional regulator
Un	NZ_JODY01000001.1	445338	446420	+	-	-	IF23_RS0101980	WP_030279044.1	360	alpha/beta hydrolase
Un	NZ_JODY01000001.1	446549	446968	-	-	-	IF23_RS0101985	WP_030279046.1	139	PTS fructose transporter subunit IIA
Un	NZ_JODY01000001.1	446965	447531	-	-	-	IF23_RS0101990	WP_051739118.1	188	dihydroxyacetone kinase subunit L
Un	NZ_JODY01000001.1	447651	448643	-	-	-	IF23_RS0101995	WP_030279050.1	330	dihydroxyacetone kinase subunit DhaK
Un	NZ_JODY01000001.1	448811	449575	-	-	-	IF23_RS0102000	WP_030279052.1	254	short chain dehydrogenase
Un	NZ_JODY01000001.1	449864	450979	+	-	-	IF23_RS0102005	WP_030279054.1	371	hypothetical protein
Un	NZ_JODY01000001.1	451091	451408	-	-	-	IF23_RS0102010	WP_030279056.1	105	hypothetical protein
Un	NZ_JODY01000001.1	451610	452680	-	-	-	IF23_RS0102015	WP_030279058.1	356	acyl-CoA dehydrogenase
Un	NZ_JODY01000001.1	452733	453746	-	-	-	IF23_RS0102020	WP_030279060.1	337	acyl-CoA dehydrogenase
Un	NZ_JODY01000001.1	453746	454912	-	-	-	IF23_RS0102025	WP_030279062.1	388	acyl-CoA dehydrogenase
Un	NZ_JODY01000001.1	454912	455760	-	-	-	IF23_RS0102030	WP_030279064.1	282	enoyl-CoA hydratase
Un	NZ_JODY01000001.1	455840	457006	+	-	-	IF23_RS0102035	WP_030279066.1	388	acyl-CoA dehydrogenase
Un	NZ_JODY01000001.1	457113	457709	+	-	-	IF23_RS0102040	WP_030279067.1	198	TetR/AcrR family transcriptional regulator
Un	NZ_JODY01000001.1	457733	458890	+	-	-	IF23_RS0102045	WP_030279069.1	385	acetyl-CoA C-acyltransferase
Un	NZ_JODY01000001.1	458963	459718	-	-	-	IF23_RS0102050	WP_030279071.1	251	enoyl-CoA hydratase
Un	NZ_JODY01000001.1	459829	460737	+	-	-	IF23_RS0102055	WP_030279073.1	302	KR domain-containing protein
Un	NZ_JODY01000001.1	460745	461509	-	-	-	IF23_RS0102060	WP_030279075.1	254	short chain dehydrogenase
Un	NZ_JODY01000001.1	461690	462550	+	-	-	IF23_RS0102065	WP_051739091.1	286	CoA transferase subunit A
Un	NZ_JODY01000001.1	462547	463302	+	-	-	IF23_RS0102070	WP_030279080.1	251	CoA-transferase
Un	NZ_JODY01000001.1	463299	464405	+	-	-	IF23_RS0102075	WP_030279082.1	368	nitronate monooxygenase
Un	NZ_JODY01000001.1	464408	465226	+	-	-	IF23_RS0102080	WP_030279084.1	272	short chain dehydrogenase
Un	NZ_JODY01000001.1	465236	465973	-	-	-	IF23_RS0102085	WP_051739094.1	245	aminopeptidase
Un	NZ_JODY01000001.1	466291	467730	+	-	-	IF23_RS0102090	WP_051739096.1	479	MFS transporter
Un	NZ_JODY01000001.1	467806	469359	+	-	-	IF23_RS0102095	WP_030279090.1	517	carbohydrate kinase
Un	NZ_JODY01000001.1	469434	471107	+	-	-	IF23_RS0102100	WP_030279092.1	557	glycerol-3-phosphate dehydrogenase/oxidase
Un	NZ_JODY01000001.1	471104	472657	+	-	-	IF23_RS0102105	WP_030279093.1	517	FAD-binding oxidoreductase
Un	NZ_JODY01000001.1	472764	473420	+	-	-	IF23_RS0102110	WP_030279095.1	218	glycerol-3-phosphate responsive antiterminator GlpP
Un	NZ_JODY01000001.1	473427	473729	+	-	-	IF23_RS0102115	WP_030279097.1	100	antibiotic biosynthesis monooxygenase
Un	NZ_JODY01000001.1	473726	474865	+	-	-	IF23_RS0102120	WP_030279099.1	379	alcohol dehydrogenase
Un	NZ_JODY01000001.1	475041	475301	+	-	-	IF23_RS32360	WP_078653724.1	86	hypothetical protein
Un	NZ_JODY01000001.1	475446	476645	+	-	-	IF23_RS0102125	WP_030279101.1	399	acyl-CoA dehydrogenase
Un	NZ_JODY01000001.1	476670	478409	-	-	-	IF23_RS0102130	WP_078653736.1	579	sensor histidine kinase
Un	NZ_JODY01000001.1	478579	479337	-	-	-	IF23_RS0102135	WP_030279105.1	252	DNA-binding response regulator
Un	NZ_JODY01000001.1	479597	480397	+	-	-	IF23_RS0102140	WP_051739099.1	266	SAM-dependent methyltransferase
Un	NZ_JODY01000001.1	480569	481426	+	-	-	IF23_RS0102145	WP_030279108.1	285	SAM-dependent methyltransferase
Un	NZ_JODY01000001.1	481538	482833	-	-	-	IF23_RS0102150	WP_030279110.1	431	glycoside hydrolase family 27 protein
Un	NZ_JODY01000001.1	483077	484180	+	-	-	IF23_RS0102155	WP_030279111.1	367	nitronate monooxygenase
Un	NZ_JODY01000001.1	484209	485759	+	-	-	IF23_RS0102160	WP_030279112.1	516	acyl-CoA synthetase
Un	NZ_JODY01000001.1	485756	486208	-	-	-	IF23_RS0102165	WP_078653725.1	150	hypothetical protein
Un	NZ_JODY01000001.1	486589	488115	+	-	-	IF23_RS0102170	WP_030279114.1	508	acyl-CoA synthetase
Un	NZ_JODY01000001.1	488380	489180	+	-	-	IF23_RS0102175	WP_030279115.1	266	VOC family protein
Un	NZ_JODY01000001.1	489278	490147	-	-	-	IF23_RS0102180	WP_078653726.1	289	SAM-dependent methyltransferase
Un	NZ_JODY01000001.1	490318	490992	+	-	-	IF23_RS0102185	WP_030279117.1	224	gamma subclass chorismate mutase AroQ
Un	NZ_JODY01000001.1	491008	492639	-	-	-	IF23_RS0102190	WP_030279118.1	543	cyclohexanecarboxylate-CoA ligase
Un	NZ_JODY01000001.1	492874	493674	+	-	-	IF23_RS0102195	WP_030279119.1	266	enoyl-CoA hydratase
Un	NZ_JODY01000001.1	493777	494769	+	-	-	IF23_RS0102200	WP_051739101.1	330	DNA-binding protein
Un	NZ_JODY01000001.1	494769	495824	+	-	-	IF23_RS0102205	WP_030279122.1	351	lipid-transfer protein
Un	NZ_JODY01000001.1	495821	496984	+	-	-	IF23_RS0102210	WP_030279124.1	387	acetyl-CoA acetyltransferase
Un	NZ_JODY01000001.1	497015	499348	-	-	-	IF23_RS0102215	WP_030279126.1	777	MMPL family transporter
